name,size,isdir,id
Rose-Hulman Stuff/Biomedical Engineering Design/TheOneLiners_Memo_1.doc,38400,FALSE,5033615038A84829!4266
Rose-Hulman Stuff/Biomedical Engineering Design/TheOneLiners_Memo_1_21_11 doc.docx,23183,FALSE,5033615038A84829!4264
Rose-Hulman Stuff/Biomedical Engineering Design/TheOneLiners_Memo_1_21_11 doc.pdf,121829,FALSE,5033615038A84829!4263
Rose-Hulman Stuff/Biomedical Engineering Design/TheOneLiners_Memo_1_28_11 doc.docx,22491,FALSE,5033615038A84829!4262
Rose-Hulman Stuff/Biomedical Engineering Design/TheOneLiners_Memo_1_28_11 doc.pdf,36267,FALSE,5033615038A84829!4261
Rose-Hulman Stuff/Biomedical Engineering Design/TheOneLiners_Memo_2_4_11 doc.pdf,37103,FALSE,5033615038A84829!4260
Rose-Hulman Stuff/Biomedical Engineering Design/TheOneLiners_Memo_4.doc,38400,FALSE,5033615038A84829!4259
Rose-Hulman Stuff/Biomedical Engineering Design/TheOneLiners_Memo_4.pdf,35868,FALSE,5033615038A84829!4258
Rose-Hulman Stuff/Biomedical Engineering Design/TheOneLiners_Memo_5.doc.docx,15908,FALSE,5033615038A84829!4257
Rose-Hulman Stuff/Biomedical Engineering Design/TheOneLiners_Memo_5.pdf,83462,FALSE,5033615038A84829!4256
Rose-Hulman Stuff/Biomedical Engineering Design/TheOneLiners_Memo_6 doc.pdf,86847,FALSE,5033615038A84829!4255
Rose-Hulman Stuff/Biomedical Engineering Design/TheOneLiners_Memo_7 doc.pdf,103839,FALSE,5033615038A84829!4254
Rose-Hulman Stuff/Biomedical Engineering Design/TheOneLiners_Memo_8 doc.docx,17069,FALSE,5033615038A84829!4253
Rose-Hulman Stuff/Biomedical Engineering Design/TheOneLiners_Memo_8 doc.pdf,74558,FALSE,5033615038A84829!4252
Rose-Hulman Stuff/Biomedical Engineering Design/TheOneLiners_Memo_9 doc.docx,16808,FALSE,5033615038A84829!4251
Rose-Hulman Stuff/Biomedical Engineering Design/TheOneLiners_Memo_9 doc.pdf,60470,FALSE,5033615038A84829!4250
Rose-Hulman Stuff/Biomedical Engineering Design/TheOneLiners_Memo_S2_9 doc.docx,19731,FALSE,5033615038A84829!4246
Rose-Hulman Stuff/Biomedical Engineering Design/TheOneLiners_Memo_S2_9 doc.pdf,61988,FALSE,5033615038A84829!4249
Rose-Hulman Stuff/Biomedical Engineering Design/TheOneLiners_Memo_S2_Final.docx,21239,FALSE,5033615038A84829!4245
Rose-Hulman Stuff/Biomedical Engineering Design/TheOneLiners_Memo_S2_Final.pdf,61990,FALSE,5033615038A84829!4238
Rose-Hulman Stuff/Biomedical Engineering Design/TheOneLinersLLC.JPG,3403393,FALSE,5033615038A84829!4289
Rose-Hulman Stuff/Biomedical Engineering Design/TheOneLiners-Milestone1part1and2.docx,13435,FALSE,5033615038A84829!4270
Rose-Hulman Stuff/Biomedical Engineering Design/Tightan Handles and Rods Construction Details.docx,13085,FALSE,5033615038A84829!4239
Rose-Hulman Stuff/Biomedical Engineering Design/Tightan Subsystem.docx,1618425,FALSE,5033615038A84829!4248
Rose-Hulman Stuff/Biomedical Engineering Design/Tightanhandles.asm,123904,FALSE,5033615038A84829!4211
Rose-Hulman Stuff/Biomedical Engineering Design/Tightanhandles.cfg,2560,FALSE,5033615038A84829!4210
Rose-Hulman Stuff/Biomedical Engineering Design/TightanHandlesandRods.jpg,2358878,FALSE,5033615038A84829!4209
Rose-Hulman Stuff/Biomedical Engineering Design/WeekInReview1.31.11.docx,13404,FALSE,5033615038A84829!4237
Rose-Hulman Stuff/Biomedical Engineering Lab/BE 351 Lab 2 ANOVA Mass.MPJ,21504,FALSE,5033615038A84829!4394
Rose-Hulman Stuff/Biomedical Engineering Lab/BE 351 Lab 2 Elastic Modulus test.MPJ,19968,FALSE,5033615038A84829!4392
Rose-Hulman Stuff/Biomedical Engineering Lab/BE 351 Lab 2 UTS test.MPJ,20480,FALSE,5033615038A84829!4390
Rose-Hulman Stuff/Biomedical Engineering Lab/BE351 Lab 1.docx,85650,FALSE,5033615038A84829!4404
Rose-Hulman Stuff/Biomedical Engineering Lab/BE351 Lab 2 ANOVA Mass.docx,34080,FALSE,5033615038A84829!4402
Rose-Hulman Stuff/Biomedical Engineering Lab/BE351 Lab 2 ANOVA.docx,31492,FALSE,5033615038A84829!4400
Rose-Hulman Stuff/Biomedical Engineering Lab/BE351 Lab 2 ANOVA.MPJ,24064,FALSE,5033615038A84829!4388
Rose-Hulman Stuff/Biomedical Engineering Lab/BE351 Lab 2 Mass T-tests.MPJ,11776,FALSE,5033615038A84829!4386
Rose-Hulman Stuff/Biomedical Engineering Lab/BE351 Lab 2 Mass T-tests.MPJ.BAK,9216,FALSE,5033615038A84829!4383
Rose-Hulman Stuff/Biomedical Engineering Lab/BE351 Lab 2 Revision.docx,69822,FALSE,5033615038A84829!4398
Rose-Hulman Stuff/Biomedical Engineering Lab/BE351 Lab 2 Volume T-tests.MPJ,29184,FALSE,5033615038A84829!4382
Rose-Hulman Stuff/Biomedical Engineering Lab/BE351 Lab 2 Volume T-tests.MPJ.BAK,23040,FALSE,5033615038A84829!4381
Rose-Hulman Stuff/Biomedical Engineering Lab/BE351 Lab 2 Yield Strength.MPJ,19968,FALSE,5033615038A84829!4379
Rose-Hulman Stuff/Biomedical Engineering Lab/BE351 Lab 3 t-tests.docx,14719,FALSE,5033615038A84829!4395
Rose-Hulman Stuff/Biomedical Engineering Lab/BE351 Lab 3 Volumes.MPJ,13824,FALSE,5033615038A84829!4376
Rose-Hulman Stuff/Biomedical Engineering Lab/BE351- Lab 5 - Changes Made.docx,111774,FALSE,5033615038A84829!4384
Rose-Hulman Stuff/Biomedical Engineering Lab/BE351- Lab 5 - Final.docx,112573,FALSE,5033615038A84829!4385
Rose-Hulman Stuff/Biomedical Engineering Lab/BE351 long term data (Autosaved).xlsx,26245,FALSE,5033615038A84829!4393
Rose-Hulman Stuff/Biomedical Engineering Lab/BE351 Prelab 1.docx,14242,FALSE,5033615038A84829!4391
Rose-Hulman Stuff/Biomedical Engineering Lab/BE351 Prelab 1Plots.xlsx,57557,FALSE,5033615038A84829!4389
Rose-Hulman Stuff/Biomedical Engineering Lab/BE351 Prelab 2.docx,24612,FALSE,5033615038A84829!4387
Rose-Hulman Stuff/Biomedical Engineering Lab/BE351 Prelab 4 Maple.mw,28145,FALSE,5033615038A84829!4374
Rose-Hulman Stuff/Biomedical Engineering Lab/BE351-Lab3-Full.doc,126976,FALSE,5033615038A84829!4380
Rose-Hulman Stuff/Biomedical Engineering Lab/BE351-Lab3-Methods.doc,99328,FALSE,5033615038A84829!4378
Rose-Hulman Stuff/Biomedical Engineering Lab/BE351-Lab5.docx,111087,FALSE,5033615038A84829!4377
Rose-Hulman Stuff/Biomedical Engineering Lab/BE351-Lab6_final.docx,131373,FALSE,5033615038A84829!4375
Rose-Hulman Stuff/Biomedical Engineering Lab/BE351-Lab7.docx,74724,FALSE,5033615038A84829!4373
Rose-Hulman Stuff/Biomedical Engineering Lab/Data Gibbs Try2,46792,FALSE,5033615038A84829!4372
Rose-Hulman Stuff/Biomedical Engineering Lab/DataGibbs.csv,11420,FALSE,5033615038A84829!4371
Rose-Hulman Stuff/Biomedical Engineering Lab/JasonG2.qtm,108032,FALSE,5033615038A84829!4370
Rose-Hulman Stuff/Biomedical Engineering Lab/jg fast gait.xmbl,42958,FALSE,5033615038A84829!4369
Rose-Hulman Stuff/Biomedical Engineering Lab/jg slow gait.xmbl,46280,FALSE,5033615038A84829!4367
Rose-Hulman Stuff/Biomedical Engineering Lab/jg weight.xmbl,41629,FALSE,5033615038A84829!4366
Rose-Hulman Stuff/Biomedical Engineering Lab/Lab7.xlsx,488106,FALSE,5033615038A84829!4365
Rose-Hulman Stuff/Biomedical Engineering Lab/SarahD.qtm,116224,FALSE,5033615038A84829!4364
Rose-Hulman Stuff/Calculus I/MA111 Chain Parametric.mw,23613,FALSE,5033615038A84829!4415
Rose-Hulman Stuff/Calculus I/MA111 Day 2.mw,89141,FALSE,5033615038A84829!4414
Rose-Hulman Stuff/Calculus I/MA111 Day 3.mw,69284,FALSE,5033615038A84829!4413
Rose-Hulman Stuff/Calculus I/MA111 Day 4.mw,35526,FALSE,5033615038A84829!4412
Rose-Hulman Stuff/Calculus I/MA111 Day 5.mw,42326,FALSE,5033615038A84829!4411
Rose-Hulman Stuff/Calculus I/MA111 DAy 6.mw,59242,FALSE,5033615038A84829!4410
Rose-Hulman Stuff/Calculus I/MA111 Day 7 Limits.mw,65021,FALSE,5033615038A84829!4409
Rose-Hulman Stuff/Calculus I/MA111 Derivative commands.mw,24361,FALSE,5033615038A84829!4408
Rose-Hulman Stuff/Calculus I/MA111 Homework #1.mw,65759,FALSE,5033615038A84829!4407
Rose-Hulman Stuff/Calculus I/Maple Sept17.mw,104318,FALSE,5033615038A84829!4406
Rose-Hulman Stuff/Calculus I/Maple Sept17_MAS.bak,116190,FALSE,5033615038A84829!4405
Rose-Hulman Stuff/Calculus I/mapple day 1 calc.mw,108926,FALSE,5033615038A84829!4403
"Rose-Hulman Stuff/Calculus I/Parametric Equations 8,9.mw",57832,FALSE,5033615038A84829!4401
Rose-Hulman Stuff/Calculus I/student stuff.mw,30188,FALSE,5033615038A84829!4399
Rose-Hulman Stuff/Calculus I/Summation.mw,24558,FALSE,5033615038A84829!4397
Rose-Hulman Stuff/Calculus I/Trig Derivs.mw,52163,FALSE,5033615038A84829!4396
Rose-Hulman Stuff/Calculus II/Arc Length.mw,40271,FALSE,5033615038A84829!4427
Rose-Hulman Stuff/Calculus II/Calc WS3.docx,23970,FALSE,5033615038A84829!4425
Rose-Hulman Stuff/Calculus II/DE Slope Fields.mw,267873,FALSE,5033615038A84829!4426
Rose-Hulman Stuff/Calculus II/Integrals area between curves.mw,50903,FALSE,5033615038A84829!4423
Rose-Hulman Stuff/Calculus II/Irrationality and Series.docx,316687,FALSE,5033615038A84829!4424
Rose-Hulman Stuff/Calculus II/Partial Fractions.mw,20998,FALSE,5033615038A84829!4422
Rose-Hulman Stuff/Calculus II/Plot Parametric Equations.mw,26202,FALSE,5033615038A84829!4421
Rose-Hulman Stuff/Calculus II/Sequence.mw,31084,FALSE,5033615038A84829!4420
Rose-Hulman Stuff/Calculus II/Shell Method.mw,68004,FALSE,5033615038A84829!4419
Rose-Hulman Stuff/Calculus II/Solving Separable DEs.mw,20555,FALSE,5033615038A84829!4418
Rose-Hulman Stuff/Calculus II/TAylor Series.mw,94149,FALSE,5033615038A84829!4417
Rose-Hulman Stuff/Calculus II/Total Area of Region.mw,44055,FALSE,5033615038A84829!4416
Rose-Hulman Stuff/Calculus III/14.7.mw,108691,FALSE,5033615038A84829!4433
Rose-Hulman Stuff/Calculus III/CAlc Lab 2.docx,350555,FALSE,5033615038A84829!4440
Rose-Hulman Stuff/Calculus III/Calc Lab 2.mw,97155,FALSE,5033615038A84829!4432
Rose-Hulman Stuff/Calculus III/Calc Lab III.docx,61446,FALSE,5033615038A84829!4434
Rose-Hulman Stuff/Calculus III/CAlc Lab2.xlsx,11011,FALSE,5033615038A84829!4431
Rose-Hulman Stuff/Calculus III/CalcIII lab.docx,16807,FALSE,5033615038A84829!4429
Rose-Hulman Stuff/Calculus III/doubleint2-11.mw,94531,FALSE,5033615038A84829!4430
Rose-Hulman Stuff/Calculus III/spiro11_CalcIII.mw,104580,FALSE,5033615038A84829!4428
Rose-Hulman Stuff/CHEM107/AcidBaseTable.xlsx,11591,FALSE,5033615038A84829!4447
Rose-Hulman Stuff/CHEM107/CHEM107 Electrochemisty.docx,24049,FALSE,5033615038A84829!4446
Rose-Hulman Stuff/CHEM107/CHEM107HW1.mw,77316,FALSE,5033615038A84829!4435
Rose-Hulman Stuff/CHEM107/CHEM107Lab1.docx,15718,FALSE,5033615038A84829!4445
Rose-Hulman Stuff/CHEM107/ChemLabEquations.docx,14065,FALSE,5033615038A84829!4444
Rose-Hulman Stuff/CHEM107/Colorimetric Table.xlsx,9126,FALSE,5033615038A84829!4443
Rose-Hulman Stuff/CHEM107/Data Set #2.xlsx,15614,FALSE,5033615038A84829!4442
Rose-Hulman Stuff/CHEM107/Full_Data_EXPG_GG.xlsx,55947,FALSE,5033615038A84829!4439
Rose-Hulman Stuff/CHEM107/J Gibbs Titration_Data_EXPG_GG_Gibbs.xlsx,43630,FALSE,5033615038A84829!4436
Rose-Hulman Stuff/Conservation and Accounting Principles/ConApps set 19.mw,42885,FALSE,5033615038A84829!4438
Rose-Hulman Stuff/Conservation and Accounting Principles/conapps.mw,37645,FALSE,5033615038A84829!4437
Rose-Hulman Stuff/Conservation and Accounting Principles/ConApps.xlsx,14464,FALSE,5033615038A84829!4448
Rose-Hulman Stuff/Conservation and Accounting Principles/ConApps-Jason-PC.xlsx,14464,FALSE,5033615038A84829!4606
Rose-Hulman Stuff/Differential Equations I/Diff Eqs dsolve.mw,56067,FALSE,5033615038A84829!4451
Rose-Hulman Stuff/Differential Equations I/Maple Assignment 1.mw,179531,FALSE,5033615038A84829!4449
Rose-Hulman Stuff/Differential Equations I/Maple Assignment 2.mw,6700507,FALSE,5033615038A84829!4450
Rose-Hulman Stuff/Differential Equations I/Maple Assignment 3.mw,103277,FALSE,5033615038A84829!4441
Rose-Hulman Stuff/Differential Equations II/DEII homework 4 part II.mw,32859,FALSE,5033615038A84829!4458
Rose-Hulman Stuff/Differential Equations II/DEII Maple 1.mw,130301,FALSE,5033615038A84829!4457
Rose-Hulman Stuff/Differential Equations II/Homework 3 DEII.mw,52139,FALSE,5033615038A84829!4456
Rose-Hulman Stuff/Differential Equations II/Homework 4 DEII.mw,43940,FALSE,5033615038A84829!4455
Rose-Hulman Stuff/Differential Equations II/Linear Algebra commands.mw,51722,FALSE,5033615038A84829!4454
Rose-Hulman Stuff/Differential Equations II/Maple 2 DE II.mw,83367,FALSE,5033615038A84829!4453
Rose-Hulman Stuff/Differential Equations II/Maple 3 DEII.mw,563644,FALSE,5033615038A84829!4452
Rose-Hulman Stuff/Engineering Chemistry/carbon tetrachloride hartfree 321g.spartan,377856,FALSE,5033615038A84829!4470
Rose-Hulman Stuff/Engineering Chemistry/CH3OH artreefock 321g.spartan,410646,FALSE,5033615038A84829!4469
Rose-Hulman Stuff/Engineering Chemistry/Eng Chem Eval.docx,12902,FALSE,5033615038A84829!4466
Rose-Hulman Stuff/Engineering Chemistry/Exp FF Electrolytes Class Data Fall 2008 Class data.xls,171008,FALSE,5033615038A84829!4468
Rose-Hulman Stuff/Engineering Chemistry/Exp FF My Data.xlsx,25692,FALSE,5033615038A84829!4465
Rose-Hulman Stuff/Engineering Chemistry/Final Eng Chem Lab.xlsx,15185,FALSE,5033615038A84829!4463
Rose-Hulman Stuff/Engineering Chemistry/h2o hartreefock 321g.spartan,255186,FALSE,5033615038A84829!4467
Rose-Hulman Stuff/Engineering Chemistry/HC2H3O2 hartfree.spartan,191488,FALSE,5033615038A84829!4464
Rose-Hulman Stuff/Engineering Chemistry/Lab 02B Exp R soda ash F08 worksheet data set student empty.xls,36352,FALSE,5033615038A84829!4460
Rose-Hulman Stuff/Engineering Chemistry/methylene chloride hartfree 321.spartan,210944,FALSE,5033615038A84829!4462
Rose-Hulman Stuff/Engineering Chemistry/nhexane hartreefock 321g.spartan,400384,FALSE,5033615038A84829!4461
Rose-Hulman Stuff/Engineering Chemistry/Nitrogen hartfreefock 321g.spartan,93696,FALSE,5033615038A84829!4459
Rose-Hulman Stuff/Engineering Statistics/binomial_PDF.mw,24414,FALSE,5033615038A84829!4489
Rose-Hulman Stuff/Engineering Statistics/Bootstrap.MPJ,114202,FALSE,5033615038A84829!4488
Rose-Hulman Stuff/Engineering Statistics/F_PDF.mw,22338,FALSE,5033615038A84829!4485
Rose-Hulman Stuff/Engineering Statistics/Final_Formula_Sheet_W09.pdf,268299,FALSE,5033615038A84829!4486
Rose-Hulman Stuff/Engineering Statistics/HW3.MPJ,102083,FALSE,5033615038A84829!4484
Rose-Hulman Stuff/Engineering Statistics/Lesson 6.MPJ,34502,FALSE,5033615038A84829!4480
Rose-Hulman Stuff/Engineering Statistics/Lesson 6.xlsx,54281,FALSE,5033615038A84829!4477
Rose-Hulman Stuff/Engineering Statistics/Lesson 11 part b.MPJ,23040,FALSE,5033615038A84829!4483
Rose-Hulman Stuff/Engineering Statistics/Lesson 11.MPJ,42284,FALSE,5033615038A84829!4482
Rose-Hulman Stuff/Engineering Statistics/Lesson 20.MPJ,102525,FALSE,5033615038A84829!4481
Rose-Hulman Stuff/Engineering Statistics/normal_PDF.mw,20857,FALSE,5033615038A84829!4479
Rose-Hulman Stuff/Engineering Statistics/Sample Means.MPJ,118343,FALSE,5033615038A84829!4478
Rose-Hulman Stuff/Engineering Statistics/Sample Reduced Variation.MPJ,95330,FALSE,5033615038A84829!4473
Rose-Hulman Stuff/Engineering Statistics/Statistics HW 1.xlsx,23789,FALSE,5033615038A84829!4476
Rose-Hulman Stuff/Engineering Statistics/Statistics HW 3.xlsx,85781,FALSE,5033615038A84829!4475
Rose-Hulman Stuff/Engineering Statistics/Statistics HW 4.xlsx,50815,FALSE,5033615038A84829!4474
Rose-Hulman Stuff/Engineering Statistics/T_PDF.mw,21776,FALSE,5033615038A84829!4472
Rose-Hulman Stuff/Engineering Statistics/t_PDF.mws,1199,FALSE,5033615038A84829!4471
Rose-Hulman Stuff/Fluid and Thermal Systems/ES202 Interpolation Sheet.xlsx,8902,FALSE,5033615038A84829!4494
Rose-Hulman Stuff/Fluid and Thermal Systems/Fluids Attachment 3.xlsx,14452,FALSE,5033615038A84829!4491
Rose-Hulman Stuff/Fluid and Thermal Systems/Fluids Branched Flow Example.mw,102020,FALSE,5033615038A84829!4492
Rose-Hulman Stuff/Fluid and Thermal Systems/Fluids Examples.EES,54736,FALSE,5033615038A84829!4490
Rose-Hulman Stuff/Fluid and Thermal Systems/Fluids Memo.docx,22298,FALSE,5033615038A84829!4487
Rose-Hulman Stuff/Graphical Communications/CW 5.1JasonGibbs.dft,214528,FALSE,5033615038A84829!4595
Rose-Hulman Stuff/Graphical Communications/CW 5.1JasonGibbs.par,385024,FALSE,5033615038A84829!4593
Rose-Hulman Stuff/Graphical Communications/CW 9.1 base block.par,172544,FALSE,5033615038A84829!4591
Rose-Hulman Stuff/Graphical Communications/CW1.1JasonGibbs.par,232960,FALSE,5033615038A84829!4590
Rose-Hulman Stuff/Graphical Communications/CW1.2JasonGibbs.par,196608,FALSE,5033615038A84829!4589
Rose-Hulman Stuff/Graphical Communications/CW3.1Jason Gibbs.par,237056,FALSE,5033615038A84829!4579
Rose-Hulman Stuff/Graphical Communications/CW3.2JasonGibbs.par,210944,FALSE,5033615038A84829!4578
Rose-Hulman Stuff/Graphical Communications/CW3.3Jason Gibbs.par,259072,FALSE,5033615038A84829!4577
Rose-Hulman Stuff/Graphical Communications/CW4.1JasonGibbs.pri,92927,FALSE,5033615038A84829!4576
Rose-Hulman Stuff/Graphical Communications/CW4.2Gibbs.par,156160,FALSE,5033615038A84829!4575
Rose-Hulman Stuff/Graphical Communications/CW4.2Gibbs.pri,93564,FALSE,5033615038A84829!4574
Rose-Hulman Stuff/Graphical Communications/CW4.3.par,175104,FALSE,5033615038A84829!4573
Rose-Hulman Stuff/Graphical Communications/CW4.3Gibbs.pri,93244,FALSE,5033615038A84829!4572
Rose-Hulman Stuff/Graphical Communications/CW5.1Gibbs.pri,109460,FALSE,5033615038A84829!4571
Rose-Hulman Stuff/Graphical Communications/CW5.2Gibbs.dft,186368,FALSE,5033615038A84829!4570
Rose-Hulman Stuff/Graphical Communications/CW5.2Gibbs.par,189440,FALSE,5033615038A84829!4569
Rose-Hulman Stuff/Graphical Communications/CW5.2Gibbs.pri,96580,FALSE,5033615038A84829!4568
Rose-Hulman Stuff/Graphical Communications/CW6.1.par,208384,FALSE,5033615038A84829!4567
Rose-Hulman Stuff/Graphical Communications/CW6.2.par,317440,FALSE,5033615038A84829!4566
Rose-Hulman Stuff/Graphical Communications/CW7.1.dft,202240,FALSE,5033615038A84829!4565
Rose-Hulman Stuff/Graphical Communications/CW7.2Gibbs.dft,199168,FALSE,5033615038A84829!4564
Rose-Hulman Stuff/Graphical Communications/CW7.2Gibbs.par,200704,FALSE,5033615038A84829!4563
Rose-Hulman Stuff/Graphical Communications/CW7.3Gibbs.dft,197120,FALSE,5033615038A84829!4562
Rose-Hulman Stuff/Graphical Communications/CW8.1Gibbs.dft,226304,FALSE,5033615038A84829!4561
Rose-Hulman Stuff/Graphical Communications/CW8.2Gibbs.dft,225792,FALSE,5033615038A84829!4560
Rose-Hulman Stuff/Graphical Communications/CW8.3Gibbs.par,433664,FALSE,5033615038A84829!4559
Rose-Hulman Stuff/Graphical Communications/CW9.1brace.par,147456,FALSE,5033615038A84829!4558
Rose-Hulman Stuff/Graphical Communications/CW9.1Gibbs.asm,161280,FALSE,5033615038A84829!4557
Rose-Hulman Stuff/Graphical Communications/CW9.1Gibbs.cfg,5632,FALSE,5033615038A84829!4556
Rose-Hulman Stuff/Graphical Communications/CW9.1Gibbs.dft,195584,FALSE,5033615038A84829!4555
Rose-Hulman Stuff/Graphical Communications/CW9.1pin.par,123904,FALSE,5033615038A84829!4554
Rose-Hulman Stuff/Graphical Communications/CW9.1rod.par,137728,FALSE,5033615038A84829!4553
Rose-Hulman Stuff/Graphical Communications/CW9.1slide lever.par,202240,FALSE,5033615038A84829!4552
Rose-Hulman Stuff/Graphical Communications/CW9.1slider block.par,173056,FALSE,5033615038A84829!4551
Rose-Hulman Stuff/Graphical Communications/CW9.2Gibbs.asm,164352,FALSE,5033615038A84829!4550
Rose-Hulman Stuff/Graphical Communications/CW9.2Gibbs.cfg,4096,FALSE,5033615038A84829!4549
Rose-Hulman Stuff/Graphical Communications/CW9.2Gibbs.dft,190976,FALSE,5033615038A84829!4548
Rose-Hulman Stuff/Graphical Communications/CW10.1 A1 POST.par,168448,FALSE,5033615038A84829!4588
Rose-Hulman Stuff/Graphical Communications/CW10.1.asm,183808,FALSE,5033615038A84829!4587
Rose-Hulman Stuff/Graphical Communications/CW10.1.cfg,3584,FALSE,5033615038A84829!4586
Rose-Hulman Stuff/Graphical Communications/CW10.1.dft,207872,FALSE,5033615038A84829!4585
Rose-Hulman Stuff/Graphical Communications/CW10.1A2Wheel.par,202752,FALSE,5033615038A84829!4584
Rose-Hulman Stuff/Graphical Communications/CW10.1A3GrooovedWheel.par,258048,FALSE,5033615038A84829!4583
Rose-Hulman Stuff/Graphical Communications/CW10.1A4ShortLINK.par,176128,FALSE,5033615038A84829!4582
Rose-Hulman Stuff/Graphical Communications/CW10.1A5 LONGLINK.par,173056,FALSE,5033615038A84829!4581
Rose-Hulman Stuff/Graphical Communications/CW10.2Gibbs.dft,211968,FALSE,5033615038A84829!4580
Rose-Hulman Stuff/Graphical Communications/Demo 1.1.par,221696,FALSE,5033615038A84829!4547
Rose-Hulman Stuff/Graphical Communications/Demo 3.2JasonGibbs.par,206848,FALSE,5033615038A84829!4546
Rose-Hulman Stuff/Graphical Communications/Demo 3.3 Jason Gibbs.par,196096,FALSE,5033615038A84829!4545
Rose-Hulman Stuff/Graphical Communications/Demo 4.1.pri,95144,FALSE,5033615038A84829!4544
Rose-Hulman Stuff/Graphical Communications/Demo 5.1.dft,196096,FALSE,5033615038A84829!4543
Rose-Hulman Stuff/Graphical Communications/Demo 5.1.par,194560,FALSE,5033615038A84829!4542
Rose-Hulman Stuff/Graphical Communications/Demo 6.3.par,189952,FALSE,5033615038A84829!4541
Rose-Hulman Stuff/Graphical Communications/Demo3.1JasonGibbs.par,187904,FALSE,5033615038A84829!4540
Rose-Hulman Stuff/Graphical Communications/Demo4.1.par,209408,FALSE,5033615038A84829!4539
Rose-Hulman Stuff/Graphical Communications/Demo4.2.par,163328,FALSE,5033615038A84829!4538
Rose-Hulman Stuff/Graphical Communications/Demo6.1.stl,269384,FALSE,5033615038A84829!4537
Rose-Hulman Stuff/Graphical Communications/HW 3.1 Jason Gibbs.par,205312,FALSE,5033615038A84829!4536
Rose-Hulman Stuff/Graphical Communications/HW 3.2 Jason Gibbs.par,269312,FALSE,5033615038A84829!4535
Rose-Hulman Stuff/Graphical Communications/HW 3.3 Jason Gibbs.par,414720,FALSE,5033615038A84829!4534
Rose-Hulman Stuff/Graphical Communications/HW1.2JasonGibbs.par,244736,FALSE,5033615038A84829!4533
Rose-Hulman Stuff/Graphical Communications/HW1.3JasonGibbs.par,254464,FALSE,5033615038A84829!4532
Rose-Hulman Stuff/Graphical Communications/HW1.JasonGibbs.par,232960,FALSE,5033615038A84829!4531
Rose-Hulman Stuff/Graphical Communications/HW2.3JAsonGibbs.par,228352,FALSE,5033615038A84829!4529
Rose-Hulman Stuff/Graphical Communications/HW4.1 Beginning.par,186880,FALSE,5033615038A84829!4528
Rose-Hulman Stuff/Graphical Communications/HW4.1Gibbs.pri,92343,FALSE,5033615038A84829!4527
Rose-Hulman Stuff/Graphical Communications/HW4.2Gibbs.pri,93639,FALSE,5033615038A84829!4526
Rose-Hulman Stuff/Graphical Communications/hw5.1gibbs.dft,195072,FALSE,5033615038A84829!4525
Rose-Hulman Stuff/Graphical Communications/hw5.1gibbs.par,331264,FALSE,5033615038A84829!4524
Rose-Hulman Stuff/Graphical Communications/HW5.1Gibbs.pri,97521,FALSE,5033615038A84829!4523
Rose-Hulman Stuff/Graphical Communications/HW5.2gibbs.par,294912,FALSE,5033615038A84829!4522
Rose-Hulman Stuff/Graphical Communications/HW5.2Gibbs.prs,123240,FALSE,5033615038A84829!4521
Rose-Hulman Stuff/Graphical Communications/HW7.1Gibbs.dft,206848,FALSE,5033615038A84829!4520
Rose-Hulman Stuff/Graphical Communications/HW7.1Gibbs.par,216576,FALSE,5033615038A84829!4519
Rose-Hulman Stuff/Graphical Communications/HW7.2Gibbs.dft,201728,FALSE,5033615038A84829!4518
Rose-Hulman Stuff/Graphical Communications/HW7.3Gibbs.dft,204288,FALSE,5033615038A84829!4517
Rose-Hulman Stuff/Graphical Communications/HW8.1Gibbs.dft,199680,FALSE,5033615038A84829!4516
Rose-Hulman Stuff/Graphical Communications/HW8.1Gibbs.par,172032,FALSE,5033615038A84829!4515
Rose-Hulman Stuff/Graphical Communications/HW8.2Gibbs.dft,203776,FALSE,5033615038A84829!4514
Rose-Hulman Stuff/Graphical Communications/HW8.3Gibbs.dft,220672,FALSE,5033615038A84829!4513
Rose-Hulman Stuff/Graphical Communications/HW8.3Gibbs.par,254464,FALSE,5033615038A84829!4512
Rose-Hulman Stuff/Graphical Communications/HW9.1 Gibbs.dft,196608,FALSE,5033615038A84829!4511
Rose-Hulman Stuff/Graphical Communications/HW9.1.dft,195072,FALSE,5033615038A84829!4510
Rose-Hulman Stuff/Graphical Communications/HW9.2 Plug.par,146944,FALSE,5033615038A84829!4509
Rose-Hulman Stuff/Graphical Communications/HW9.2.asm,126464,FALSE,5033615038A84829!4508
Rose-Hulman Stuff/Graphical Communications/HW9.2.cfg,4096,FALSE,5033615038A84829!4507
Rose-Hulman Stuff/Graphical Communications/HW9.2.dft,188928,FALSE,5033615038A84829!4506
Rose-Hulman Stuff/Graphical Communications/HW9.3.asm,129536,FALSE,5033615038A84829!4505
Rose-Hulman Stuff/Graphical Communications/HW9.3.cfg,3584,FALSE,5033615038A84829!4504
Rose-Hulman Stuff/Graphical Communications/HW10.2Gibbs.dft,215552,FALSE,5033615038A84829!4530
Rose-Hulman Stuff/Graphical Communications/Midterm Attach 1.par,229376,FALSE,5033615038A84829!4503
Rose-Hulman Stuff/Graphical Communications/Midterm.docx,9963,FALSE,5033615038A84829!4500
Rose-Hulman Stuff/Graphical Communications/MT1Gibbs.dft,181248,FALSE,5033615038A84829!4502
